SDR5ID,ra_deg,dec_deg,z,M_i,mbh_solar,chi2_pdf,log10_tau_d,log10_sigma_mag_sqrtyr,log10_tau_lim_lo,log10_tau_lim_hi,log10_sig_lim_lo,log10_sig_lim_hi,edge_flag,Plike,Pnoise,Pinf,mu,npts
6422.0,41.743118,0.552005,1.7383,-25.073,0.0,1.08488,3.04773,-1.07789,2.79148,4.54363,-1.20076,-0.98555,0.0,167.382,134.397,167.115,19.9581,68.0
6813.0,44.483334,-0.694181,1.5555,-24.18,0.0,1.41021,3.62319,-0.73376,3.11302,4.63864,-0.835526,-0.656193,0.0,134.336,71.803,134.271,20.2778,70.0
6476.0,42.141216,-0.771216,1.8302,-27.257,9.777,0.963682,1.98828,-1.27416,1.74443,2.47738,-1.42559,-1.20334,0.0,252.325,228.292,248.438,17.9642,70.0
6522.0,42.477058,1.030048,0.5853,-23.715,8.447,1.21614,2.24632,-0.506203,2.07298,3.58462,-0.621466,-0.475092,0.0,170.473,122.656,168.107,18.6637,71.0
6199.0,40.408859,0.938899,0.8937,-23.817,8.278,1.16419,3.2399,-1.02219,2.95507,4.61867,-1.20293,-0.929784,0.0,179.44,164.266,179.359,19.7298,71.0
6585.0,42.984131,0.243664,2.4094,-25.855,9.393,1.04905,2.94813,-1.28185,2.64722,4.56319,-1.50027,-1.15565,0.0,174.518,156.709,174.426,20.1294,68.0
6400.0,41.635181,-0.537291,2.1536,-27.102,0.0,1.38155,1.00621,-0.134493,0.750151,1.41836,-0.346927,-0.060836,0.0,129.249,121.019,121.224,18.6188,64.0
6278.0,40.883888,0.459287,1.3046,-25.156,8.61,1.29092,3.68878,-0.980324,3.18784,4.65787,-1.08809,-0.900049,0.0,176.331,107.217,176.299,19.4994,69.0
6794.0,44.354504,0.020658,1.2478,-24.174,8.714,1.43133,5.0,-0.6,3.39202,4.7217,-0.684655,-0.502763,1.0,120.238,64.2581,120.237,20.1854,67.0
6418.0,41.717342,-1.211967,1.3406,-25.454,9.351,1.07988,3.17469,-1.04933,2.99045,4.60086,-1.154,-0.989012,0.0,197.373,124.787,197.198,19.1528,70.0
6255.0,40.737209,-0.266133,0.9452,-23.327,0.0,1.2986,2.88364,-0.584004,2.77019,4.55013,-0.729472,-0.524683,0.0,119.467,75.9635,119.159,20.5009,68.0
6415.0,41.715706,0.792614,2.1753,-25.519,8.618,1.2979,5.0,-1.075,3.40479,4.71547,-1.16944,-0.964182,1.0,153.643,123.039,153.64,20.2509,67.0
6351.0,41.329292,0.137322,1.0226,-24.135,9.05,1.16689,2.72939,-0.707103,2.61749,4.44699,-0.808052,-0.668599,0.0,174.713,112.085,174.034,19.5566,71.0
6461.0,42.066051,0.487962,1.0298,-23.879,8.787,1.25435,2.59517,-0.70288,2.48831,4.41062,-0.840093,-0.659441,0.0,153.631,97.8489,152.859,19.8667,68.0
6504.0,42.37162,-0.351185,1.4298,-26.21,9.211,1.49485,2.0699,-1.106,1.7482,3.52228,-1.37079,-0.993135,0.0,211.034,203.304,208.874,18.5066,70.0
6528.0,42.523727,-0.681942,1.3196,-24.224,8.667,1.25434,2.94224,-0.63608,2.76973,4.54655,-0.769714,-0.568109,0.0,126.199,94.3908,125.908,20.1554,63.0
6752.0,44.077156,-0.153042,0.6182,-22.63,0.0,1.20645,2.01792,-0.252543,1.80863,2.5507,-0.371616,-0.214338,0.0,124.544,72.9443,120.727,19.7849,66.0
6749.0,44.058674,-0.979441,1.3266,-24.359,9.155,1.15346,3.71852,-0.761422,3.301,4.67156,-0.848466,-0.706217,0.0,166.808,57.0758,166.735,20.1533,71.0
6789.0,44.323742,-0.937463,2.2854,-25.957,9.012,1.41599,2.94493,-0.888438,2.81621,4.51561,-0.997532,-0.82015,0.0,167.832,110.981,167.311,19.7402,70.0
6337.0,41.271019,-0.578357,2.344,-25.464,0.0,1.35399,4.44464,-0.895951,3.03088,4.63938,-0.988313,-0.771243,0.0,144.328,119.771,144.326,20.4514,66.0
6247.0,40.674751,0.625194,1.0616,-23.597,0.0,1.17679,2.4775,-0.714687,2.32866,4.15822,-0.839854,-0.673657,0.0,276.765,189.283,275.273,20.0378,119.0
6832.0,44.613415,1.017618,2.3354,-26.193,9.058,1.49727,2.74799,-0.825463,2.56333,4.42103,-0.960976,-0.756188,0.0,163.925,145.774,163.199,19.618,74.0
6178.0,40.246483,0.762739,3.2292,-26.336,8.943,1.02688,3.32668,-0.870704,3.06328,4.62148,-0.992877,-0.780059,0.0,140.707,90.755,140.585,20.3401,66.0
6370.0,41.419888,0.796474,1.71,-25.096,0.0,0.996389,5.0,-1.225,3.44045,4.73717,-1.3367,-1.07839,1.0,164.112,118.291,164.125,20.0513,65.0
6446.0,41.924351,1.226473,0.5397,-22.63,0.0,0.867987,3.73714,-0.625785,3.07049,4.63726,-0.704885,-0.577173,0.0,156.68,75.451,156.649,19.3889,65.0
6769.0,44.211441,0.226253,1.3486,-24.061,0.0,0.999786,2.92818,-0.576558,2.81457,4.52122,-0.701175,-0.51952,0.0,125.934,65.5976,125.425,20.8111,68.0
6810.0,44.474464,-0.112344,2.4294,-26.209,9.326,1.60483,2.96738,-0.828471,2.84567,4.53749,-0.940849,-0.772145,0.0,152.171,80.902,151.728,19.8023,68.0
6433.0,41.803753,-1.18507,0.4863,-22.138,8.114,26.0785,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,152.171,-10.0,-10.0,19.76,7.0
6405.0,41.648441,-0.147385,1.8202,-26.915,9.469,1.33047,5.0,-1.35,3.35527,4.70814,-1.42762,-1.24697,1.0,218.467,156.482,218.47,18.3334,67.0
6475.0,42.132732,0.825865,1.5934,-25.579,9.008,1.16792,1.82866,-0.739416,1.72942,4.12956,-1.17144,-0.729734,0.0,175.587,154.549,174.188,19.3541,67.0
6314.0,41.145279,0.023596,3.7918,-26.269,0.0,1.18304,2.71051,-0.929563,2.52818,4.37675,-1.0757,-0.854536,0.0,152.915,138.758,152.045,20.4505,71.0
6516.0,42.433743,0.554839,1.4819,-25.287,8.732,1.39348,2.8535,-1.02443,2.7135,4.49067,-1.16432,-0.95404,0.0,178.219,151.133,177.672,19.5089,71.0
6385.0,41.515335,-0.536598,1.5984,-26.713,9.45,1.61732,2.34074,-0.691564,2.26055,4.31202,-0.955065,-0.670787,0.0,169.51,114.642,168.186,18.1638,66.0
6411.0,41.684723,0.500549,3.9554,-26.592,0.0,1.26509,2.53672,-0.790661,2.34649,4.25211,-0.944908,-0.715987,0.0,140.594,117.923,139.433,20.3378,69.0
6843.0,44.691525,-0.328723,1.2451,-24.15,0.0,1.04103,2.02374,-0.710614,1.79047,3.40053,-0.915902,-0.647467,0.0,155.546,139.141,153.12,20.3395,70.0
6412.0,41.686562,0.402658,1.5367,-24.792,8.786,1.38502,3.59837,-1.18158,3.11372,4.6432,-1.29256,-1.09206,0.0,174.406,140.396,174.364,19.8689,69.0
6316.0,41.165558,-0.715869,2.8907,-25.997,9.185,1.01566,2.78363,-0.909544,2.66185,4.47899,-1.04265,-0.851755,0.0,161.289,104.753,160.706,20.2239,68.0
6603.0,43.097847,-0.606576,2.764,-26.117,0.0,1.13485,3.04777,-0.85106,2.83901,4.56283,-0.971416,-0.780477,0.0,156.944,108.714,156.712,20.0187,65.0
6193.0,40.361313,-0.757293,0.7254,-25.0,8.531,1.16688,2.61092,-0.918299,2.47613,4.31389,-1.03559,-0.875857,0.0,217.34,164.119,216.205,18.231,72.0
6353.0,41.333553,-0.75959,2.3151,-25.515,0.0,1.18254,5.0,-1.0,3.09505,4.66414,-1.10359,-0.887913,1.0,165.955,130.442,165.964,20.2995,72.0
6577.0,42.944939,-0.676569,0.8164,-23.795,8.913,1.20853,1.67647,-0.251495,1.47593,1.98149,-0.362826,-0.212768,0.0,140.888,103.206,134.698,19.3909,70.0
6260.0,40.75301,0.6995,1.0768,-23.259,0.0,1.2299,2.59625,-0.669266,2.44616,4.30804,-0.820116,-0.605595,0.0,115.805,78.8358,114.683,20.5698,62.0
6318.0,41.172565,1.242926,0.5464,-23.576,8.919,1.20039,2.21829,-0.646491,2.03602,3.56115,-0.762616,-0.61248,0.0,175.468,124.457,173.078,18.705,67.0
6139.0,40.014973,-1.131207,0.5896,-22.668,8.227,1.16816,1.59293,-0.272486,1.27836,1.91723,-0.419869,-0.186216,0.0,106.426,95.0178,100.207,19.7435,56.0
6360.0,41.381393,-0.436744,2.0858,-25.699,8.152,1.32639,3.28089,-1.18314,2.91977,4.5906,-1.31832,-1.06437,0.0,173.778,148.64,173.642,19.9447,67.0
6150.0,40.06995,-0.731094,3.331,-28.085,0.0,1.32175,4.34119,-1.3856,3.11674,4.65242,-1.47637,-1.26248,0.0,227.793,186.165,227.793,18.4775,70.0
6324.0,41.203758,0.482953,0.8393,-23.76,8.655,1.31973,2.59702,-0.570382,2.45888,4.31992,-0.703732,-0.518286,0.0,120.591,75.7014,119.482,19.8793,61.0
6520.0,42.461437,-0.706765,2.3127,-26.109,9.102,1.31206,1.61606,-0.246009,1.65341,4.19745,-0.883502,-0.293161,0.0,123.422,105.102,121.985,19.7769,67.0
6480.0,42.170776,-0.20805,1.1992,-25.63,8.915,1.49069,2.34974,-0.858596,2.17081,3.89656,-0.994145,-0.814335,0.0,366.668,272.721,364.73,18.6261,128.0
6866.0,44.886452,-0.214181,1.0729,-23.846,0.0,0.959413,3.20365,-0.573562,2.99159,4.59659,-0.665136,-0.52328,0.0,216.102,108.754,215.908,20.6306,112.0
6586.0,42.984577,0.95183,0.471,-23.424,8.728,1.0699,1.47579,-0.149251,1.28309,1.6577,-0.231627,-0.116511,0.0,134.059,100.46,123.947,18.4125,67.0
6836.0,44.627914,0.095279,1.2004,-23.831,0.0,1.02449,2.5206,-0.649329,2.36607,4.18835,-0.78017,-0.600485,0.0,146.392,108.513,144.977,20.3605,70.0
6676.0,43.620144,-0.809691,0.8132,-23.725,8.765,1.21993,2.34118,-0.380139,2.17226,3.78758,-0.495399,-0.340351,0.0,128.492,80.4937,126.331,20.1144,67.0
6792.0,44.351612,1.258698,2.2578,-26.812,8.975,1.21648,3.31659,-1.12895,3.07893,4.61968,-1.24439,-1.05373,0.0,198.546,138.104,198.387,19.1188,71.0
6496.0,42.33744,0.701762,1.5242,-24.667,8.695,1.31035,5.0,-0.9,2.76514,4.58958,-0.994496,-0.767001,1.0,144.97,104.904,144.969,20.1458,66.0
6430.0,41.777718,0.388388,0.3639,-22.858,0.0,1.19743,1.08295,-0.423359,0.798248,1.29377,-0.5419,-0.335359,0.0,121.351,114.523,108.372,18.2881,47.0
6817.0,44.511017,1.065402,2.1347,-25.217,0.0,1.08478,0.917032,0.079585,0.034317,1.24841,-0.097412,0.451827,0.0,42.2991,40.5824,35.4556,20.122,28.0
6425.0,41.75494,0.0584,2.1524,-26.805,0.0,1.47045,2.56387,-1.23841,2.38564,4.33753,-1.39479,-1.16755,0.0,215.234,201.696,214.322,18.7807,72.0
6500.0,42.352821,0.426757,1.0236,-24.322,8.656,1.69562,2.62039,-0.649619,2.46647,4.43327,-0.845435,-0.588806,0.0,153.729,124.237,153.049,19.5272,75.0
6204.0,40.435326,1.159185,0.8261,-23.297,8.459,1.18105,2.5205,-0.66098,2.36094,4.34515,-0.812773,-0.613243,0.0,151.759,128.147,150.842,19.9208,69.0
6257.0,40.745869,-0.177312,0.7325,-23.065,0.0,1.13091,1.48763,-0.211864,1.25961,1.92722,-0.398496,-0.156163,0.0,106.962,88.7338,100.912,19.9733,58.0
6823.0,44.541527,1.107148,0.8053,-23.119,0.0,1.25123,2.17001,-0.866812,1.80843,3.80008,-1.10573,-0.751141,0.0,139.135,132.48,137.462,20.2307,64.0
6579.0,42.95224,-0.77715,1.5754,-26.059,9.07,1.31321,1.90267,-0.747569,1.59008,2.49035,-0.918126,-0.665552,0.0,199.189,181.343,195.598,18.9129,72.0
6308.0,41.105789,-0.78141,0.936,-24.685,8.945,1.17223,2.70632,-0.891771,2.58751,4.38774,-0.994635,-0.853692,0.0,205.974,146.847,205.036,18.8396,72.0
6806.0,44.461784,-0.088497,0.8448,-23.289,8.261,1.20748,2.81625,-0.870344,2.70625,4.52254,-1.0205,-0.812352,0.0,154.914,120.374,154.504,20.1325,67.0
6829.0,44.564774,-0.059508,1.3207,-25.574,9.076,1.08656,5.0,-1.025,3.50498,4.73618,-1.09126,-0.951991,1.0,199.861,80.693,199.866,18.6709,66.0
6855.0,44.778717,0.132691,2.3853,-26.685,9.404,1.14397,3.31997,-0.945138,3.10654,4.62158,-1.04521,-0.882579,0.0,199.166,113.957,198.986,19.2464,74.0
6495.0,42.327641,0.096722,1.954,-25.285,0.0,1.12757,5.0,-0.8,3.3968,4.71175,-0.886812,-0.733725,1.0,177.762,76.0825,177.779,19.7973,72.0
6473.0,42.125961,0.868681,1.2549,-24.992,8.722,0.863082,2.88823,-1.00841,2.77562,4.52689,-1.13231,-0.959271,0.0,203.923,138.217,203.492,19.2045,70.0
6636.0,43.303944,-0.624882,0.9826,-23.274,8.255,1.65987,5.0,-0.85,2.81077,4.63735,-0.967237,-0.643422,1.0,139.177,112.55,139.181,20.6385,78.0
6784.0,44.303146,-0.714966,1.5716,-24.821,0.0,0.927539,3.36892,-0.62465,3.05328,4.61598,-0.702271,-0.580692,0.0,160.616,31.1777,160.464,20.0347,70.0
6217.0,40.503807,0.005855,1.1041,-25.524,0.0,1.22597,2.98112,-0.917011,2.86834,4.53216,-1.00934,-0.873287,0.0,238.957,159.243,238.46,18.6871,83.0
6805.0,44.448956,-0.084185,2.191,-25.685,8.514,1.00475,2.76496,-1.02656,2.63335,4.44263,-1.14796,-0.965888,0.0,175.68,128.268,174.962,19.9616,67.0
6770.0,44.212124,0.603099,3.3722,-26.655,9.17,1.10543,0.470113,0.456806,-0.339861,0.737116,0.289402,0.813107,0.0,54.5556,53.0703,40.7067,20.2291,52.0
6677.0,43.623955,-0.726109,1.7387,-25.026,0.0,1.49112,2.89112,-1.19529,2.72038,4.52072,-1.3818,-1.10111,0.0,159.02,152.536,158.611,20.212,71.0
6638.0,43.310444,-1.020942,1.1284,-24.975,8.852,0.963903,2.92536,-0.832051,2.77836,4.5458,-0.932546,-0.789227,0.0,184.73,124.404,184.44,19.4041,68.0
6785.0,44.304474,-1.032732,1.8678,-26.15,9.156,1.63964,5.0,-1.175,3.82556,4.81201,-1.2532,-1.06248,1.0,186.386,112.571,186.425,19.2191,72.0
6244.0,40.667984,0.957543,0.5692,-25.767,0.0,1.13173,2.39201,-0.6308,2.22613,4.06297,-0.730316,-0.60864,0.0,200.902,147.213,199.269,16.3992,72.0
6648.0,43.389767,0.276192,1.453,-24.312,0.0,1.14201,2.81283,-0.719999,2.65596,4.49443,-0.853575,-0.658257,0.0,135.912,103.082,135.432,20.455,68.0
6623.0,43.23822,-1.03913,1.2537,-25.736,9.108,1.27778,5.0,-0.95,3.41975,4.72582,-1.01406,-0.860741,1.0,206.162,124.922,206.178,18.7462,71.0
6598.0,43.085594,0.459748,1.6773,-25.78,8.717,1.15147,0.823689,-0.714726,0.023886,3.78121,-1.74369,-0.394016,0.0,202.306,202.065,201.132,19.3513,70.0
6343.0,41.299732,-1.221547,2.4632,-25.673,0.0,1.24548,3.09703,-0.956134,2.9106,4.56592,-1.07874,-0.873623,0.0,144.751,121.487,144.457,20.3396,68.0
6514.0,42.414906,0.116751,0.5639,-22.798,8.202,1.33519,2.97334,-0.753628,2.80799,4.54095,-0.862632,-0.700389,0.0,159.981,105.681,159.659,19.8163,71.0
6830.0,44.580524,-0.135087,2.1097,-26.307,9.012,1.18941,5.0,-0.95,3.4991,4.73754,-1.0224,-0.85872,1.0,185.664,89.5694,185.677,19.2429,66.0
6690.0,43.774712,0.246327,2.2987,-26.468,0.0,0.990591,-3.0,1.15,-2.53652,0.057564,-0.657485,0.793482,1.0,207.281,207.279,203.97,19.3806,68.0
6621.0,43.225033,0.975563,1.3111,-23.835,0.0,0.934556,7.5,-0.661004,3.15398,4.65855,-0.661644,-0.503286,0.0,131.795,45.2214,117.147,20.6283,64.0
6781.0,44.274475,-0.181528,1.5859,-25.854,8.467,1.05875,2.45392,-0.847499,2.34282,4.34213,-1.00062,-0.815703,0.0,204.541,146.952,203.52,19.0422,72.0
6210.0,40.483971,0.578277,1.0508,-25.171,8.86,1.08633,2.91401,-0.985133,2.78383,4.51395,-1.08598,-0.939736,0.0,198.614,126.385,198.117,18.7532,67.0
6544.0,42.678749,-0.694129,0.4567,-22.043,9.396,69.5248,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,198.614,-10.0,-10.0,19.5136,4.0
6356.0,41.365509,-1.100816,1.6912,-25.718,8.944,0.817998,5.0,-1.075,3.45928,4.73514,-1.16325,-1.00467,1.0,192.861,144.768,192.878,19.2814,66.0
6886.0,44.963833,0.629323,0.4707,-22.88,7.78,1.3217,1.17177,-0.382529,0.97517,1.40749,-0.526304,-0.333158,0.0,324.431,291.789,313.0,19.2252,132.0
6182.0,40.271072,-0.859077,1.7871,-25.557,0.0,1.28106,3.17567,-0.746546,3.00546,4.59105,-0.84297,-0.688515,0.0,141.804,68.6776,141.549,19.9496,64.0
6306.0,41.092514,-1.21313,1.65,-25.286,8.909,1.47434,2.31288,-0.906452,2.11727,4.08296,-1.11767,-0.847807,0.0,170.359,152.192,168.838,19.6714,70.0
6423.0,41.747322,-0.146466,2.6311,-26.057,0.0,1.20244,1.77809,-0.46691,1.58028,2.31743,-0.666761,-0.416572,0.0,143.201,117.864,138.624,19.9187,66.0
6512.0,42.398148,-0.226903,1.4191,-25.185,8.765,1.09926,2.48587,-0.826973,2.30989,4.25809,-0.981886,-0.774076,0.0,175.407,136.851,174.261,19.5978,69.0
6298.0,41.014549,1.223135,1.5661,-25.23,0.0,1.38856,5.0,-0.9,3.34288,4.7087,-0.967416,-0.806386,1.0,157.557,77.3307,157.569,19.5402,66.0
6188.0,40.326466,0.491398,1.0934,-24.044,0.0,1.14072,2.86531,-0.905183,2.64882,4.52381,-1.07109,-0.820779,0.0,168.905,147.29,168.614,19.9429,73.0
6745.0,44.046463,-1.236477,1.6191,-25.4,0.0,1.46037,2.22283,-1.00684,2.0013,3.43758,-1.1641,-0.936279,0.0,177.312,155.227,174.861,19.5698,71.0
6811.0,44.475784,0.085132,2.6795,-27.121,10.001,1.38398,3.39112,-1.06184,3.13765,4.63326,-1.17271,-0.984706,0.0,198.463,121.127,198.333,19.1981,74.0
6141.0,40.025486,-0.343791,1.7047,-27.192,9.354,1.34706,3.13575,-1.25472,2.88635,4.5813,-1.38807,-1.15976,0.0,224.535,185.385,224.361,17.9316,69.0
6238.0,40.627716,-0.008249,2.5052,-26.796,0.0,0.97892,0.778369,-0.358698,0.450332,0.977671,-0.487672,-0.25369,0.0,180.241,175.446,163.056,19.0687,68.0
6171.0,40.212906,-1.088551,1.8336,-25.394,0.0,1.15667,2.95572,-0.957053,2.76628,4.54658,-1.08629,-0.88489,0.0,166.46,123.224,166.214,19.858,67.0
6608.0,43.123978,1.01364,2.0197,-25.793,8.865,1.33848,3.89332,-0.958099,3.29939,4.67808,-1.05338,-0.878156,0.0,173.71,125.93,173.666,19.3364,71.0
6582.0,42.963619,0.960914,1.8282,-26.0,0.0,1.4795,7.5,-0.965942,3.19241,4.66688,-0.94016,-0.769989,0.0,199.557,89.4061,177.379,19.205,71.0
6524.0,42.495186,1.227422,1.1753,-24.382,0.0,1.05849,3.00369,-0.777707,2.83671,4.54474,-0.887367,-0.715891,0.0,137.584,75.6038,137.227,19.801,61.0
6387.0,41.525883,-0.925513,1.4299,-24.951,8.808,1.23418,2.06826,-0.551981,1.84976,2.79396,-0.706208,-0.495627,0.0,145.33,102.715,142.07,19.7064,64.0
6393.0,41.560596,0.907624,3.0089,-27.754,0.0,1.09851,5.0,-1.125,3.05799,4.64866,-1.20099,-1.03087,1.0,214.573,170.287,214.569,18.6728,70.0
6291.0,40.960125,0.162218,1.2719,-24.517,0.0,1.15051,3.00178,-0.973233,2.83033,4.53395,-1.09135,-0.906403,0.0,176.101,139.574,175.697,19.6987,69.0
6376.0,41.458172,-0.014413,1.29,-24.498,0.0,1.49419,2.87294,-0.582639,2.7386,4.50918,-0.695347,-0.526709,0.0,135.853,80.6856,135.378,20.0027,67.0
6795.0,44.357395,0.245595,1.6172,-25.071,8.975,0.858833,3.8439,-0.667976,3.2806,4.6763,-0.754382,-0.61071,0.0,134.26,41.5805,134.241,20.1284,63.0
6890.0,44.997734,-1.137153,2.0102,-25.426,0.0,1.62233,5.0,-1.15,3.45379,4.73395,-1.25103,-1.02856,1.0,162.315,117.554,162.327,20.0025,70.0
6381.0,41.485493,-0.065926,1.0029,-24.314,8.64,1.25618,2.33555,-0.484664,2.18118,3.99994,-0.618081,-0.455614,0.0,152.013,92.533,150.203,19.3005,67.0
6263.0,40.777821,-0.425398,1.2757,-25.11,8.715,1.27972,3.92525,-0.578035,3.37198,4.6911,-0.645001,-0.523907,0.0,230.743,72.95,230.686,20.1902,101.0
6451.0,41.964233,-1.14201,1.5905,-25.916,9.166,1.20343,2.97851,-1.0015,2.7919,4.54517,-1.11422,-0.937717,0.0,194.81,154.841,194.521,19.158,69.0
6468.0,42.098003,0.597979,1.0149,-24.178,8.375,1.15848,2.47444,-0.797882,2.3047,4.1676,-0.957489,-0.737314,0.0,161.848,110.628,160.426,19.6369,67.0
6861.0,44.844315,0.974868,1.8576,-26.886,9.656,1.14754,2.77121,-1.15546,2.62508,4.48085,-1.33784,-1.08951,0.0,223.893,182.72,223.329,18.3802,71.0
6682.0,43.669537,-0.704325,1.8089,-25.21,0.0,1.0154,5.0,-0.875,3.29264,4.69161,-0.945977,-0.778576,1.0,169.31,138.313,169.32,20.2441,70.0
6868.0,44.89053,-0.421577,1.7586,-26.882,9.278,1.15752,1.78095,-0.40914,1.60104,2.04495,-0.494929,-0.384303,0.0,320.673,219.024,314.422,18.5016,128.0
6148.0,40.066502,1.125616,1.4363,-25.297,8.921,0.991911,2.80694,-0.861805,2.68969,4.47555,-0.987409,-0.808628,0.0,180.911,118.909,180.282,19.511,69.0
6454.0,41.990322,0.261805,2.4711,-25.736,9.317,1.43853,2.25248,-0.605893,1.93978,4.23209,-0.898634,-0.508595,0.0,129.32,117.591,128.361,20.2286,65.0
6617.0,43.197227,0.859788,2.1154,-26.75,8.317,1.34636,5.0,-1.35,3.69711,4.78524,-1.43935,-1.24117,1.0,217.042,159.254,217.062,18.8842,71.0
6444.0,41.912979,-0.872551,2.1367,-25.376,0.0,1.39018,3.40864,-0.760043,3.08334,4.62048,-0.871561,-0.679029,0.0,125.939,66.9712,125.797,20.0428,61.0
6414.0,41.712238,-0.749256,2.1877,-26.613,9.625,1.16525,2.45934,-1.29114,2.17869,4.32819,-1.52108,-1.20054,0.0,222.477,210.927,221.756,19.0223,71.0
6572.0,42.881927,0.547727,2.9191,-25.678,8.812,0.839173,2.71283,-0.73783,2.58209,4.40342,-0.87694,-0.673555,0.0,139.203,82.2021,138.335,20.5693,67.0
6887.0,44.97205,-0.33116,0.9983,-24.23,0.0,1.31266,2.31314,-0.800386,2.12853,4.202,-1.00679,-0.751126,0.0,179.403,156.178,178.206,19.8045,74.0
6542.0,42.675045,0.32827,1.1804,-24.483,0.0,1.03428,3.06648,-0.74009,2.9057,4.56583,-0.835738,-0.696821,0.0,167.663,96.6091,167.363,19.7702,67.0
6703.0,43.828472,1.010259,1.1369,-24.329,8.968,1.05723,2.33188,-0.756192,2.13647,3.80213,-0.909134,-0.70032,0.0,161.888,120.962,159.83,19.9571,72.0
6875.0,44.914101,-0.964753,0.6605,-23.31,7.948,1.38023,2.37462,-0.73711,2.19436,3.82657,-0.858707,-0.688705,0.0,157.145,111.707,155.094,19.6912,68.0
6364.0,41.39027,-0.129177,0.6539,-23.748,9.197,1.05337,5.0,-0.65,3.45408,4.72915,-0.714273,-0.603565,1.0,174.148,65.4969,174.135,19.2105,67.0
6699.0,43.812901,0.627926,1.0134,-24.16,8.913,1.26525,4.08975,-0.520585,3.49599,4.71715,-0.580818,-0.474308,0.0,267.04,1.99263,267.005,20.783,122.0
6715.0,43.910645,-0.772561,1.5089,-24.559,8.881,1.87932,2.86248,-0.615527,2.58476,4.49183,-0.765042,-0.505279,0.0,111.538,101.716,111.222,20.5217,72.0
6558.0,42.771416,-0.292256,3.4563,-27.049,8.83,0.945222,5.0,-1.275,3.31935,4.70166,-1.38142,-1.15551,1.0,201.72,153.273,201.714,19.5265,70.0
6491.0,42.28043,-0.113746,2.2523,-26.076,8.808,1.22314,2.40953,-0.986074,2.24129,4.26427,-1.16187,-0.932306,0.0,170.772,138.814,169.645,19.7187,65.0
6780.0,44.260818,0.719088,1.0874,-24.1,0.0,1.32049,5.0,-1.1,3.41853,4.7188,-1.20502,-0.970981,1.0,161.783,129.653,161.785,19.9005,69.0
6884.0,44.954769,-0.140306,2.6503,-25.507,0.0,1.18261,4.12201,-0.836913,3.30152,4.68531,-0.927685,-0.727379,0.0,115.749,83.3694,115.743,20.4289,59.0
6809.0,44.472633,-1.081209,2.536,-26.271,9.53,1.26038,2.62452,-0.925668,2.45159,4.35836,-1.0632,-0.86068,0.0,187.383,151.062,186.505,19.5786,73.0
6373.0,41.436611,-0.737587,1.2253,-24.877,9.015,1.38635,2.79815,-0.852666,2.66971,4.48611,-0.980201,-0.797484,0.0,174.943,120.447,174.422,19.4857,70.0
6375.0,41.448292,-0.137336,1.6031,-25.057,0.0,1.4045,2.67203,-0.990585,2.52711,4.36261,-1.12853,-0.925495,0.0,169.354,136.079,168.387,19.7699,67.0
6296.0,41.002666,0.789754,0.8489,-24.26,8.472,1.30264,2.04845,-0.947216,1.80316,3.60951,-1.26347,-0.868747,0.0,191.318,171.883,189.067,19.0621,68.0
6236.0,40.614231,1.167876,1.5709,-24.906,8.746,1.04286,2.40664,-0.792672,2.19081,4.08297,-0.950183,-0.732598,0.0,162.585,128.279,161.075,19.9194,67.0
6167.0,40.175941,0.797788,1.9306,-25.456,9.137,1.05964,5.0,-0.95,3.25143,4.68294,-1.02448,-0.859544,1.0,172.212,116.884,172.214,19.6668,68.0
6494.0,42.326035,-0.291978,1.2369,-25.308,8.877,1.04666,2.6451,-1.20414,2.48326,4.37277,-1.34232,-1.14442,0.0,213.668,180.887,212.808,19.0615,70.0
6408.0,41.661755,0.455022,1.1777,-24.28,0.0,1.10497,1.52406,-0.392555,1.28555,1.9641,-0.568893,-0.332275,0.0,150.766,132.722,145.168,19.8813,70.0
6163.0,40.164864,0.424168,1.7278,-25.685,0.0,1.51977,5.0,-0.95,3.23978,4.68283,-1.0261,-0.844255,1.0,266.372,153.095,266.377,19.5229,105.0
6440.0,41.848087,-0.426827,1.8664,-25.922,9.487,1.43261,3.13045,-0.626277,2.97155,4.61554,-0.756315,-0.579034,0.0,161.481,79.6506,161.382,19.1589,68.0
6458.0,42.032139,0.597809,0.8324,-23.698,8.359,1.19359,1.33277,-0.270095,1.09815,1.62026,-0.423165,-0.206282,0.0,143.081,128.755,133.98,19.4891,69.0
6833.0,44.620613,0.883595,0.8479,-23.302,0.0,1.04549,2.78654,-0.792364,2.66701,4.51216,-0.92794,-0.738422,0.0,158.659,110.886,158.248,20.2229,74.0
6740.0,44.025127,0.276345,0.6272,-22.834,7.787,1.14789,1.61487,-0.215052,1.40333,1.9849,-0.357998,-0.167084,0.0,118.549,95.9097,112.574,19.8968,64.0
6407.0,41.658096,-0.684808,0.8587,-23.529,8.574,1.25162,2.94404,-0.93437,2.78429,4.55739,-1.05031,-0.875933,0.0,166.815,109.264,166.589,19.8338,67.0
6187.0,40.291782,0.383727,0.79,-22.668,8.624,1.01529,3.54214,-0.65426,3.12205,4.64402,-0.750917,-0.583918,0.0,123.682,53.6548,123.645,20.5311,64.0
